"","Intercept_heat","Slope_heat"
"1",19.5223554131742,-0.0147114272941836
"2",21.1188197178055,-0.0331565977506461
"3",19.4029341902549,-0.0381792504584515
"4",21.3240032685429,0.0557949703009129
"5",21.7795682914385,-0.0245366782822957
"6",25.8106148677784,-3.73420074326955
"7",19.581651215701,-0.0473613801196018
"8",20.7852375599796,-0.45593656802253
"9",20.9519508721807,-0.242531289980056
"10",18.0572047589824,-0.0119619483226295
"11",20.7815751097547,-0.00159067968666932
"12",19.393560423389,0.246674497885562
"13",23.0188979648685,-0.065276689992523
"14",19.5510717691482,0.0488155444803507
"15",21.3428172125401,0.00767824827951575
"16",20.886755492266,-0.00831616772845614
"17",21.1381505557198,-0.00446813344429893
"18",21.0611055204861,-0.00298903045490651
"19",22.5005307944156,-0.0780907190838807
"20",21.1128359718726,-0.000250015923252702
"21",21.1214808370455,-0.073996763940075
"22",20.9229876675613,-0.0129969868970566
"23",19.1273216129253,0.532762525399353
"24",27.6006569701222,-0.484064812554093
"25",20.0107537173709,-0.0502533266788756
"26",20.1241413256706,0.0511507955039316
"27",18.1181268599695,0.0997716249622078
"28",22.5247832006872,0.0128196600236614
"29",22.5809950185856,-0.0497519240835045
"30",19.7009727961078,0.292490399704814
"31",21.219001687377,0.0891925416595103
"32",19.6078875647959,0.150042918324581
"33",21.3549833150282,-0.0448707613718354
"34",18.0100851564779,0.30885482809337
"35",22.4352846372593,-0.0085616914542868
"36",18.9679968982755,-0.0693172623541036
"37",22.2942057363334,0.0357553241676505
"38",22.0139097314817,-0.0372103492828673
"39",21.4559973392716,0.0508176868447959
"40",19.2948082584662,0.0171496082478598
"41",20.7396158461784,0.119051507283732
"42",21.8982654860139,-0.0434201247271396
"43",18.3457738601052,0.000479574783776327
"44",-2.89283354318302,1.17975455870744
"45",18.461014933835,0.136251023084652
"46",20.3511437290175,-0.0664528598292099
"47",20.6879364667263,-0.0727173452809379
"48",19.9579756153483,-0.0153912079540973
"49",21.5555501999009,-0.114029977605349
"50",18.6522334812753,0.133618415598778
"51",20.0408068011786,-0.0102329326299744
"52",24.8646184446361,-0.232416981417471
"53",19.1642359340276,-0.0291183351237774
"54",20.5141955431471,-0.0205315350357216
"55",21.9576980373085,-0.12362192110476
"56",23.287983435121,-0.0403033568089654
"57",19.2337298795999,0.118502427856823
"58",21.7096982216375,-0.245654919028362
"59",21.1348580262945,-0.136039191102632
"60",19.7050631955152,-0.00622968715913744
"61",20.4019487621212,0.036433351580879
"62",22.3109648092783,-0.178884576864675
"63",17.6796054813188,0.00145688274414967
"64",15.7083572220164,0.40821655610469
"65",22.7083237950762,0.182415942999903
"66",20.3129813794424,0.0543842374119258
"67",20.1466865313952,-0.0516969552915271
"68",18.8530475838812,-0.00773866046033842
"69",21.2138146298347,0.0248312719987679
"70",19.9305786250084,0.0164126925348367
"71",19.1097214089158,0.0842898765586874
"72",8.15867398258735,1.35448199770839
"73",21.6710853977228,-0.00477268306886599
"74",19.8634338321572,0.0462977205014284
"75",20.9014769420147,0.0640899421958454
"76",20.8847807807479,-0.0706804701031605
"77",20.4854594379963,0.0169891542721159
"78",24.5484899882224,0.0891664504009456
"79",22.0796932456529,0.0368083816146127
"80",20.1485346827908,-0.000394283995488293
"81",22.9380183342242,-0.0372317385653089
"82",21.1528451744001,0.0456222990623492
"83",21.0026251526326,-0.0218222436068556
"84",20.8448090264271,-0.0429114382154297
"85",21.608594735478,0.0667786405357875
"86",20.977333686423,0.0231696728073072
"87",20.6093696345266,0.0636443793865195
"88",20.8432792008521,0.00290556152628713
"89",19.3597169486093,0.0812644924372095
"90",21.947171105971,0.0251066800969742
"91",20.7571163694017,-0.0454216420640657
"92",21.3599230970564,-0.107505077178603
"93",21.2995662532581,-0.0171283499314945
"94",20.9674869830456,-0.0255945139951169
"95",20.2767467615969,-0.00768973623620157
"96",19.4872208028139,0.00457402079004309
"97",22.8477350510984,-0.0162548611861864
"98",21.3466823458491,-0.339179543419169
"99",21.2987060470586,-0.0766930930224207
"100",21.0804765165207,-0.0159969030915814
"101",21.5489441140825,0.00883535406400433
"102",19.9814674483774,0.0574992393117331
"103",19.0179122031519,0.00751549603775343
"104",21.8267002810702,-0.0882701441055945
"105",21.4779629367309,-0.00941724281229773
"106",22.6917875773978,-0.412301824157759
"107",23.4699462441624,-0.039560179912098
"108",22.9974852155812,0.0678956250464492
"109",20.7452668534527,0.0236828297213763
"110",20.8033363597265,-0.0316025459734633
"111",21.1686572969983,0.0036346663443742
"112",19.3882077999533,0.0203445516032334
"113",19.0273509718104,0.272648560448522
"114",21.2449740205078,-0.0393478318995558
"115",20.5678738850219,-0.0362559068820192
"116",21.0207405098114,-0.0660533912231463
"117",23.0414279793404,-0.3315952322606
"118",20.4324055666224,-0.0660752442795476
"119",20.8318791253956,-0.129982054368796
"120",21.7228447027648,-0.0701662349128979
"121",19.3359178396612,-0.0199614055879536
"122",20.1868297802049,-0.00981328251031909
"123",21.0308895754248,0.0892842250719956
"124",18.7593824912282,-0.0324871191861981
"125",20.0023284884695,6.75595204909454e-05
"126",18.2713823322892,0.144752385365837
"127",22.7599890428372,-0.0254836369377643
"128",20.0074485050078,-0.207304457569922
"129",18.6484121855489,-0.0111298706836605
"130",21.5423557673457,-0.0474802508221499
"131",18.7663092439102,0.0205755861262753
"132",20.4198629204498,-0.202549377110338
"133",19.5003052225206,-0.0562646174438193
"134",20.688997021099,0.0473451051408763
"135",23.8820216766338,-0.0538513234200165
"136",20.6705840751802,0.00110973933807004
"137",16.600432219911,0.362633711566718
"138",21.3677271056651,0.171554445842392
"139",26.2467577872097,-0.351684106590447
"140",20.5539795005551,-0.0920409775131546
"141",17.8780795422697,0.0481082041978033
"142",19.54781812885,0.841324855796532
"143",19.9285633535668,-0.0768494667961107
"144",20.1093564346771,0.190017189691092
"145",21.159205798251,-0.0304412616195171
"146",20.7035907064708,-0.0101739063598915
"147",19.7634611296671,-0.0149777820282001
"148",20.6506892619878,-0.0311366098580802
"149",20.6598229359278,-0.151896129244039
"150",19.2672140832312,-0.047300522938487
"151",22.8697932267293,-0.168882023417598
"152",22.2349417664552,-0.00606909901985836
"153",20.2104460682152,0.0640912763151622
"154",21.0874560592547,0.04596385830628
"155",21.8390171453785,-0.00155764752299372
"156",20.4723979763125,-0.0237146207936791
"157",23.7269391907117,-0.279272836904911
"158",21.1844509439005,-0.0639195247838502
